Project ID,Title,Sector,Subsector,State,Start Date,Completion Date,Total Project Cost (USD mn),Project Status,Source URL
613531,Rehabilitation And Up Gradation Of Kopra To Gharola [Km 76/350 To 102/350] Section Of NH-752K [Total Project Length 26 Km] To 2-Lane/ 4 Lane Configuration On EPC Mode In The State Of Maharashtra,roads-and-highways,106,Maharashtra,20-Feb-2024,19-Aug-2025,17.46,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613531
613134,Aizwal-Tuipang [Pkg- VII],roads-and-highways,106,Mizoram,01-Oct-2020,01-Apr-2024,94.35,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613134
615146,Kargil- Zanskar Road [Pkg- 5],roads-and-highways,106,Ladakh,10-Dec-2020,26-Jun-2023,21.35,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615146
703441,Kawrthah-Damdiai-Vanghmun Road Construction Project,roads-and-highways,106,Mizoram,-,-,35.21,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/703441
613709,Chhapra - Manjhi - Darauli - Guthani Road,roads-and-highways,106,Bihar,01-Oct-2025,01-Oct-2028,88.18,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/613709
615227,"Permanent Rectification Of Black Spot By Means Of Construction Of VUP On NH-05 From Km 9.243 To 10.426 [Old Km 201.895 To 203.078] [1.183 Km.] Section, Ferozepur To Indo Pak Border In The State Of Punjab.[Job No. NH-05-PB-2020-21-RSCE-08]",roads-and-highways,106,Punjab,07-Jan-2022,06-Jul-2023,3.74,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615227
616457,4L Elevated Section From Samrala Chowk [Km. 0.000] To Ludhiana Municipal Limit [Km. 12.951] Of NH-95 In Punjab,roads-and-highways,106,Punjab,10-Oct-2017,07-Apr-2020,109.82,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/616457
709298,Geometric Improvement And Wideing To IL Standards From Km. 34.00 [Juddo] To 40.00 [Lakhwar Bend] And Km 60 To Km 75 [Damta] On NH 123.,roads-and-highways,106,Uttarakhand,-,-,25.15,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709298
615674,4L Of Malout-Mandi Dabwali Section [Pkg-01] [Danewala At Km 7.000 To Mandi Dabwali At Km 29.500] Of NH-09,roads-and-highways,106,Haryana,15-Dec-2021,18-Jun-2023,46.13,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615674
615674,4L Of Malout-Mandi Dabwali Section [Pkg-01] [Danewala At Km 7.000 To Mandi Dabwali At Km 29.500] Of NH-09,roads-and-highways,106,Punjab,15-Dec-2021,18-Jun-2023,46.13,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615674
703234,Agra Canal Road Upgradation Project,roads-and-highways,106,Chandigarh,01-Jan-2020,01-Jan-2022,20.23,Financial Closure,https://indiainvestmentgrid.gov.in/opportunities/project/703234
706179,Gadchiroli To Mul [IAHE],roads-and-highways,106,Maharashtra,27-Jun-2017,26-Jun-2019,60.88,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706179
706212,Jalgaon - Bhadgaon,roads-and-highways,106,Maharashtra,06-Jun-2018,28-Nov-2019,38.67,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706212
614423,"Realignment From Km 227.770 To 227.970, Km 233.260 To 233.980, Km 234.090 To 234.860 And Km 235.980 To 236.770 Of NH-26 [Missing Section Of Bhawanipatna Koksara Section] On EPC Mode In The State Of Odisha Under Annual Plan 2022-23",roads-and-highways,106,Odisha,07-Jun-2024,28-Nov-2025,3.55,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614423
612993,Fatehpur Ch 21.8 Govindpur SH-103 Pkg No. 7,roads-and-highways,106,Bihar,15-Dec-2022,14-Mar-2025,13.39,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612993
709163,Assam Border [Near Dudhnoi] - Rongjeng - Baghmara [Package-IV- From Km 104 To Km 134],roads-and-highways,106,Meghalaya,-,-,,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709163
615699,Rasisar [Near Bikaner]-Deogarh [Near Dhandhaniya] [Phase-I] [AJ/RD-Package-2],roads-and-highways,106,Rajasthan,09-Jan-2020,08-Jan-2022,85.02,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615699
706195,Katol - Warud[TSP],roads-and-highways,106,Maharashtra,12-Jun-2017,11-Jun-2019,58.3,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706195
615995,2L PS Sriganganagar To Raisinghnagar [Design Chainage -0.500 Km To Design Chainage 101.000 Km] [Package-1] On NH-911,roads-and-highways,106,Rajasthan,10-Jun-2022,08-Jun-2024,84.54,COD,https://indiainvestmentgrid.gov.in/opportunities/project/615995
709295,"Geometric Improvement, Wideing To Two Lane And Strengthening From Km 175.000 - Km 200.000 Of NH-119 [New NH-534] In The State OfUttarakhand",roads-and-highways,106,Uttarakhand,-,-,30.05,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709295
615839,Hathni [Chikhli ] To Dhad,roads-and-highways,106,Maharashtra,30-Jun-2018,23-Apr-2024,23.82,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615839
616265,Treatment Of 04 No. Of Landslide Locations From Joshimath To Mana On NH-07 [Old 58] In The State Of Uttarakhand Under EPC Mode In NH[O] Annual Plan 2022-23,roads-and-highways,106,Uttarakhand,05-Sep-2023,05-Sep-2024,8.2,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/616265
613879,Construction Of Two Lane CC Pavement With Paved Shoulder Configuration From Km 5/975 To 19/252 [Design Ch. 7/400 To 20/925] And Km 26/825 To 41/200 [Design Ch 27/300 To 41/625] Total Length 27/850 Km Of Existing Road For Upgradtion Of Fatehpur To Jhunjhunu Section Of NH-11,roads-and-highways,106,Rajasthan,30-Apr-2018,05-Feb-2021,14.62,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/613879
607707,Development Of Six Lane Eastern Peripheral Expressway [NH No. NE-2] Implementation Of ITS [ID-P254],roads-and-highways,106,Haryana,21-Dec-2018,31-Oct-2021,45.52,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/607707
709323,Construction And Improvement Of Bhaironhati-Naga- Angar -PDA- Medikay Road To NHDL Specification Under Bharatmala Pariyojna Including Payment Of LA/FC/Shifting Utility And Pmt Brs,roads-and-highways,106,Uttarakhand,-,-,81.5,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709323
615115,Kailashahar To Khowai PKG-5,roads-and-highways,106,Tripura,30-Dec-2020,17-Apr-2023,39.98,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615115
614568,Widening Of Existing Single Lane To Intermediate Lane Road From Mokokchung To Chare Via Dikhu In The State Of Nagaland On EPC Mode,roads-and-highways,106,Nagaland,19-Jun-2023,18-Jun-2025,24.26,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614568
616147,4L Access Controlled Greenfield Highway Section On NH-163G [Warangal-Khammam] From Thallasenkesa Village At Design Ch. 189.650 Km To V.Vekatayapalem Village In Khammam District At Design Ch. 220.480 Km[Package-III],roads-and-highways,106,Telangana,01-Jan-1901,01-Jan-1901,138.97,Tender Award,https://indiainvestmentgrid.gov.in/opportunities/project/616147
607840,"Rehabilitation And Up Gradation Of Thrissur - Kuttippuram Road Length Of 33.243 Km In Thrissur District,Under RKI, Implemented By KSTP,PWD,GoK - Package 3 Road 09[KfW Aided]",roads-and-highways,106,Kerala,07-Sep-2021,05-Sep-2023,26.28,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/607840
607538,Kherli-Nadbai-Kumher Section Of SH-44,roads-and-highways,106,Rajasthan,27-Jan-2023,15-Nov-2024,18.07,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/607538
616394,Chhapra - Gopalganj Section,roads-and-highways,106,Bihar,07-Dec-2015,06-Dec-2017,130.59,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/616394
709672,Four Laning With Paved Shoulder Of Manikpur-Sahebganj Section Of NH-139W,roads-and-highways,106,Bihar,-,-,221.81,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709672
613518,"Construction Of Seven Minor Bridges At Design Chainages Km 2/400, Km 9/200, Km 14/200, Km 32/600, Km 34/200, Km 43/400 And Km 46/400 On NH-130D Section [Total Length Of The Project Is 1.645 Km With Approaches] From Allapalli- Bhamragad- Laheri Binagunda - Narayanpur In Gadchiroli District On EPC Mode In The State Of Maharashtra.",roads-and-highways,106,Maharashtra,15-Dec-2023,14-May-2025,4.7,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613518
708153,Ranikor - Maheshkhola - Baghmara [RMB] Pkg-5 [Rongra To Panda],roads-and-highways,106,Meghalaya,24-Oct-2020,25-Apr-2022,18.47,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/708153
613419,Strengthening Of Road From Km 62.650 To Km 73.000 Of NH-100 On EPC Mode Under NH[O] In The State Of Jharkhand,roads-and-highways,106,Jharkhand,17-Jan-2022,16-Jan-2023,2.27,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613419
614231,Rehabilitation & Up-Gradation Of Jintur- ShiradShahapur Section Km 258.300 To Km 306.300 [Design Chainage Km 0/00 [Jintur] To Km 48/00 [Shirad Shahpur] [Length - 48.00 Km]] Of NH-752 I To Two Lanes With Paved Shoulder Configuration In The State Of Maharashtra On EPC Mode.,roads-and-highways,106,Maharashtra,21-Jun-2023,20-Dec-2024,52.16,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614231
613133,Widening To Two Lane With Earthen Shoulder And Geometric Improvement From Km.45.00 To Km.55.560[Kakrighat To Quarab] NH-87Extn[New NH-109] Under Annual Plan 2019-2020 On EPC Mode,roads-and-highways,106,Uttarakhand,01-Jan-2021,02-Jul-2022,9.68,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613133
615618,Flyover In Sakoli Town On NH-53 [Old NH - 6] [From 451.244 Km To 454.184 Km],roads-and-highways,106,Maharashtra,23-May-2018,22-Nov-2020,44.26,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615618
616410,Four Laning Of Yavatmal To Wardha [Pkg-III] Of NH-361 From Km 400.575 To Km 465.500,roads-and-highways,106,Maharashtra,05-Feb-2018,02-Aug-2020,235.93,COD,https://indiainvestmentgrid.gov.in/opportunities/project/616410
614193,Widening And Strengthening In Km.54 000 To 82 000 [Section -Shikrapur To Nhavra ] Section Of NH 548D Talegaon-Chakan-Shikrapur-Nhavra-Jamkhed- Kaij-Ambajogai-Ahmedpur.,roads-and-highways,106,Maharashtra,06-Jul-2020,05-Jul-2021,5.84,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614193
613834,4-L Daboka- Khatkhati [Daboka - Parokhaowa] Pkg-1,roads-and-highways,106,Assam,30-Nov-2023,29-Nov-2025,64.99,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613834
616257,Construction Of Balance Work Of Bypass Around Gumla Town Connecting NH 78 And NH 23 In The State Of Jharkhand On EPC Mode,roads-and-highways,106,Jharkhand,27-Jun-2024,26-Jun-2025,12.1,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/616257
708980,Upgradation To Two Lane From KM 123.50 To 140.50 On NH-169,roads-and-highways,106,Karnataka,-,-,12.83,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/708980
706098,Widening To Two Lane With Paved Shoulders From Km 15.525 To Km 62.880 Of Jadcherla -Kalwakurthy-Section Of NH 167 [Erstwhile Section Of SH - 18] In The State Of Telangana On EPC Mode Under NH[O] Annual Plan 2016-17,roads-and-highways,106,Telangana,28-Dec-2017,27-Dec-2019,35.58,COD Achieved,https://indiainvestmentgrid.gov.in/opportunities/project/706098
709037,Ranibennur - Yadehalli [Strenghening And Improvements],roads-and-highways,106,Karnataka,-,-,54.07,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709037
615778,6L Amritsar-Bathinda Greenfield Section From Jn. With Bhagta Bhai Ka-Bhadaur Road Near Dyalpura Bhai Ka To Jn. With Mandi Dabwali Bathinda Road On NH-54 Near Sangat Kalan From Km 93.000 To Km 154.866 Of NH-754A [Pkg-3],roads-and-highways,106,Punjab,01-Nov-2023,02-Nov-2025,255.15,Concessionaire Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/615778
615390,Ismailabad - Narnaul [Pkg- 07] [Ch. 165 0 To 200 0] [Junction With NH-334B [Charkhi Dadri-Jhajjar Section] Near Charkhi Dadri To Junction With Rewari-Kanina Road [SH-24] Near Kanina],roads-and-highways,106,Haryana,25-Jun-2020,24-Jun-2022,143.02,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615390
709570,Development Of Pagote To Chowk,roads-and-highways,106,Maharashtra,-,-,521.95,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709570
709193,Widening Of Existing Single/Intermediate Lane Road To 2 Lane Road From Km 220.00 To Km 252. On NH-155 In The State Of Nagaland On EPC Mode,roads-and-highways,106,Nagaland,-,-,56.33,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709193
614065,"Widening And Strengthening Of NH 543 From Chichgadh To Korchi Km, 355/000 To Km, 375/975 Dist Gondia In The State Of Maharashtra [ Deori Korchi Section Total Length 20.925]",roads-and-highways,106,Maharashtra,24-May-2021,18-Feb-2022,1.61,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614065
614608,Beawer Gomti 4L PS From Km 58.245 To Km 108.600 Pkg-I,roads-and-highways,106,Rajasthan,14-Oct-2021,13-Oct-2023,47.68,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614608
614530,STMC From KM 0/00 To KM 28/00 [Chandwaji To Kunda Section Of Delhi-Jaipur Road],roads-and-highways,106,Rajasthan,08-Mar-2024,07-Sep-2024,0.63,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614530
613584,Widening And Strengthening Of Existing 2-Lane To 2- Lane With Paved Shoulders From Km 159/0 To 165/4 And 186/0 To 215/0 Of NH-163 On EPC Mode Int The State Of Telangana,roads-and-highways,106,Telangana,04-Jun-2018,18-Nov-2020,28.92,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/613584
614536,Short Term Maintenance And Repair Of Left Over Portion Of NH-254 At Khai Bypass Section From Km 138.500 To Km 143.400 In The State Of Punjab.,roads-and-highways,106,Punjab,16-Mar-2024,15-Mar-2025,0.63,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614536
616409,Bar-Bilara-Jodhpur [Km 0.000 To Km 111.000] Of NH-112 In The State Of Rajasthan,roads-and-highways,106,Rajasthan,27-Mar-2017,26-Jun-2020,115.3,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/616409
613056,Kante - Wakad Section Of NH-66 4L PS From Km.281/300 To 332/200,roads-and-highways,106,Maharashtra,13-Nov-2017,12-Nov-2019,140.55,COD,https://indiainvestmentgrid.gov.in/opportunities/project/613056
614803,Improvement Work Of NH-58 [New 07] From Km-231.000 To 235.900 In View Of The G-20 Summit-2023 In The State Of Uttarakhand,roads-and-highways,106,Uttarakhand,03-May-2023,02-Jun-2023,0.3,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614803
703478,Chengannur Bypass Road Construction Project,roads-and-highways,106,Kerala,-,-,25.15,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/703478
616264,Rehabilitation & Upgradation Of Existing Road Between Km 480 950 To Km 489 350 [Joshimath- Marwari] To Intermediate Lane Specification On Rishikesh- Joshimath- Mana Road [New NH-07] In The State Of Uttarakhand,roads-and-highways,106,Uttarakhand,02-Jan-2024,01-Jan-2026,7.86,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/616264
616505,Nalagampalli To Allkuppam [AP/KA Border] From Km. 172. 000 To Km 219.687,roads-and-highways,106,Karnataka,15-Nov-2017,14-Nov-2019,120.59,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/616505
615136,Rahabilitation Of 6 Nos. Of Culverts Between Km. 570.000 To Km.584.715 On NH-66,roads-and-highways,106,Goa,19-Feb-2024,13-Jan-2025,0.37,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615136
613911,Widening And Strengthening To 2/4 Lane With Paved Shoulders Of Mahabubnagar Chincholi Section From Km 0/0 To Km 60/255 Of NH-167N In The State Of Telangana Under Annual Plan 2021-22 On EPC Mode[Package-I] Under NH[O] [Job No.167N-TS-2021-22-75],roads-and-highways,106,Telangana,19-Jan-2023,18-Jan-2025,88.48,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613911
613395,Dulte- Kwalkulh - Champai Ch 72.350 To 84.800 Pkg 2,roads-and-highways,106,Mizoram,25-Jun-2021,25-Dec-2022,29.33,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613395
613136,Strenghthening Work From Km.121.700 To Km.129.450[Champawat Aabadi Portion] Km.136.320 To Km.142.000[Lohaghat Aabadi Portion] Km.197.150 To Km.202.000[Pithoragarh Aabadi Portion] On NH-125[New NH-109] In The State Of Uttarakhand Under EPC Mode,roads-and-highways,106,Uttarakhand,06-Aug-2020,05-Aug-2022,4.56,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613136
613766,Churachandpur To Tuivai 4B,roads-and-highways,106,Manipur,05-Aug-2020,04-Aug-2022,22.35,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613766
615011,Patgaon To Khopoli Section II [Design CH. Km69 508 To 91 139] NH-548A,roads-and-highways,106,Maharashtra,30-Jun-2018,15-May-2022,15.06,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615011
709689,Gopalpur-Satapada-Konark-Astarang-Nuagaon-Paradip - Ratanpur [Package 4] [Erasama - Ratanpur],roads-and-highways,106,Odisha,-,-,276.88,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709689
709360,Naltoli -Silghat,roads-and-highways,106,Assam,-,-,6.29,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709360
615816,Improvement Of Road From Gandacherra - Raishyabari Road At Ch. 18.30 Km To Narikel Kunja [8.00 Km],roads-and-highways,106,Tripura,16-Jan-2020,30-Sep-2024,2.69,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615816
615005,Strengthening Of Road From Km 91.00 To 115.00 Of NH-333 On EPC Mode In State Of Bihar For The Year 2019-20,roads-and-highways,106,Bihar,18-Apr-2020,15-May-2021,4.12,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615005
